u_AnnualSalary|u_AccountBalance|AnnualSalary|AccountBalance|LoanApproval|Gender
39344.71|62.07|140000.0|42029.34|1.0|0
9344.71|-741.13|110000.0|32259.1|1.0|0
1141.06|-4455.01|101796.35|26093.14|1.0|1
141.06|4578.67|100796.35|34827.91|1.0|1
-655.29|2880.94|100000.0|32892.15|1.0|0
27141.06|-946.18|127796.35|37373.4|1.0|1
29344.71|-5375.35|130000.0|33602.9|1.0|0
141.06|-2301.01|100796.35|27948.23|1.0|1
-10655.29|-715.88|90000.0|26306.32|-1.0|0
89344.71|-4108.74|190000.0|52803.59|1.0|0
-20655.29|-1704.31|80000.0|22328.88|-1.0|0
-20655.29|36.78|80000.0|24069.97|-1.0|0
-40655.29|4953.48|60000.0|23008.64|-1.0|0
-10655.29|4070.0|90000.0|31092.2|1.0|0
-10655.29|-1216.76|90000.0|25805.44|-1.0|0
-25858.94|-1822.78|74796.35|20655.03|-1.0|1
-10655.29|-112.5|90000.0|26909.7|-1.0|0
-26858.94|-580.04|73796.35|21598.87|-1.0|1
-20655.29|562.37|80000.0|24595.56|-1.0|0
36141.06|4361.57|136796.35|45371.26|1.0|1
29344.71|-2124.03|130000.0|36854.22|1.0|0
-655.29|-2371.72|100000.0|27639.49|1.0|0
30141.06|272.48|130796.35|39488.76|1.0|1
-10655.29|2027.13|90000.0|29049.33|1.0|0
10141.06|-28.31|110796.35|33209.95|1.0|1
19344.71|-1680.46|120000.0|34308.78|1.0|0
-20655.29|4231.06|80000.0|28264.25|-1.0|0
-30655.29|-2433.75|70000.0|18610.43|-1.0|0
9344.71|2333.91|110000.0|35334.14|1.0|0
9344.71|-940.94|110000.0|32059.29|1.0|0
49344.71|1321.4|150000.0|46277.68|1.0|0
19344.71|484.81|120000.0|36474.05|1.0|0
29344.71|-1659.9|130000.0|37318.35|1.0|0
68641.06|3424.85|169296.35|54148.83|1.0|1
29344.71|5542.02|130000.0|44520.27|1.0|0
89344.71|2471.45|190000.0|59383.78|1.0|0
-19858.94|1544.31|80796.35|25815.53|-1.0|1
6141.06|-4295.45|106796.35|27747.2|1.0|1
-50655.29|2957.31|50000.0|18023.46|-1.0|0
-19858.94|-1516.83|80796.35|22754.39|-1.0|1
9344.71|1044.75|110000.0|34044.98|1.0|0
-10655.29|3305.74|90000.0|30327.94|1.0|0
49141.06|-4301.91|149796.35|40593.5|1.0|1
19344.71|1098.42|120000.0|37087.66|1.0|0
-10655.29|889.67|90000.0|27911.87|1.0|0
-40655.29|2700.04|60000.0|20755.2|-1.0|0
-10655.29|-593.88|90000.0|26428.32|-1.0|0
39344.71|-1926.58|140000.0|40040.69|1.0|0
-46858.94|-449.36|53796.35|15751.52|-1.0|1
-20655.29|393.64|80000.0|24426.83|-1.0|0
9344.71|-1109.71|110000.0|31890.52|1.0|0
-30655.29|-759.64|70000.0|20284.54|-1.0|0
-28358.94|-1741.51|72296.35|19989.05|-1.0|1
32641.06|-1213.29|133296.35|38750.25|1.0|1
19344.71|589.59|120000.0|36578.83|1.0|0
-655.29|4360.25|100000.0|34371.46|1.0|0
-35358.94|1087.89|65296.35|20726.14|-1.0|1
49344.71|1208.73|150000.0|46165.01|1.0|0
39344.71|-1139.47|140000.0|40827.8|1.0|0
-20655.29|866.95|80000.0|24900.14|-1.0|0
19344.71|947.22|120000.0|36936.46|1.0|0
-30655.29|-2240.43|70000.0|18803.75|-1.0|0
-60655.29|6104.96|40000.0|18182.1|-1.0|0
60141.06|-1471.12|160796.35|46712.2|1.0|1
19344.71|159.67|120000.0|36148.91|1.0|0
29344.71|-800.28|130000.0|38177.97|1.0|0
11641.06|-1555.68|112296.35|32130.93|1.0|1
-28358.94|4797.0|72296.35|26527.56|-1.0|1
9344.71|-2828.07|110000.0|30172.16|1.0|0
-30655.29|-1885.83|70000.0|19158.35|-1.0|0
39344.71|2084.64|140000.0|44051.91|1.0|0
-40655.29|1047.11|60000.0|19102.27|-1.0|0
-40655.29|-2206.01|60000.0|15849.15|-1.0|0
34641.06|4229.07|135296.35|44790.41|1.0|1
-30655.29|-925.44|70000.0|20118.74|-1.0|0
9344.71|-1216.78|110000.0|31783.45|1.0|0
57141.06|-5076.01|157796.35|42210.61|1.0|1
-45358.94|4086.26|55296.35|20735.5|-1.0|1
29344.71|-928.47|130000.0|38049.78|1.0|0
-40655.29|544.24|60000.0|18599.4|-1.0|0
-10655.29|-5734.44|90000.0|21287.76|-1.0|0
-18358.94|-606.3|82296.35|24113.27|-1.0|1
-655.29|-2631.2|100000.0|27380.01|1.0|0
16141.06|-1635.39|116796.35|33396.28|1.0|1
17141.06|-1522.07|117796.35|33808.5|1.0|1
-655.29|-1193.65|100000.0|28817.56|1.0|0
141.06|1440.44|100796.35|31689.68|1.0|1
-30655.29|-1003.89|70000.0|20040.29|-1.0|0
-655.29|-581.88|100000.0|29429.33|1.0|0
-29858.94|921.22|70796.35|22203.43|-1.0|1
9344.71|4698.5|110000.0|37698.73|1.0|0
-50655.29|2855.51|50000.0|17921.66|-1.0|0
-20655.29|3085.87|80000.0|27119.06|-1.0|0
-30655.29|2716.14|70000.0|23760.32|-1.0|0
-30655.29|-1111.04|70000.0|19933.14|-1.0|0
-40655.29|-166.71|60000.0|17888.45|-1.0|0
-8358.94|1388.0|92296.35|29096.58|1.0|1
-30655.29|1261.71|70000.0|22305.89|-1.0|0
-16858.94|4965.95|83796.35|30133.87|1.0|1
-27358.94|-1116.04|73296.35|20913.42|-1.0|1
34141.06|-793.7|134796.35|39618.19|1.0|1
19344.71|488.72|120000.0|36477.96|1.0|0
9344.71|408.08|110000.0|33408.31|1.0|0
19344.71|2998.09|120000.0|38987.33|1.0|0
-8358.94|-6551.53|92296.35|21157.05|-1.0|1
-26858.94|-1087.33|73796.35|21091.58|-1.0|1
-11358.94|-1364.74|89296.35|25447.14|-1.0|1
23141.06|-601.99|123796.35|36521.98|1.0|1
10141.06|-729.98|110796.35|32508.28|1.0|1
-10655.29|2342.32|90000.0|29364.52|1.0|0
-20655.29|-1919.05|80000.0|22114.14|-1.0|0
26141.06|-2930.22|126796.35|35090.46|1.0|1
-20655.29|3294.62|80000.0|27327.81|-1.0|0
19344.71|-769.03|120000.0|35220.21|1.0|0
29344.71|-1195.27|130000.0|37782.98|1.0|0
-10655.29|1615.27|90000.0|28637.47|1.0|0
-31358.94|1667.97|69296.35|22501.82|-1.0|1
-70655.29|808.39|30000.0|9896.51|-1.0|0
-655.29|150.52|100000.0|30161.73|1.0|0
-22858.94|1477.73|77796.35|24852.24|-1.0|1
-35858.94|1509.92|64796.35|20998.72|-1.0|1
24641.06|1503.5|125296.35|39075.83|1.0|1
-20655.29|1459.44|80000.0|25492.63|-1.0|0
-40655.29|2550.31|60000.0|20605.47|-1.0|0
-30655.29|3813.48|70000.0|24857.66|-1.0|0
-655.29|499.63|100000.0|30510.84|1.0|0
9344.71|-1154.74|110000.0|31845.49|1.0|0
19344.71|-256.17|120000.0|35733.07|1.0|0
-655.29|-711.15|100000.0|29300.06|1.0|0
-10655.29|1111.53|90000.0|28133.73|1.0|0
29344.71|1892.0|130000.0|40870.25|1.0|0
9344.71|867.95|110000.0|33868.18|1.0|0
-40655.29|528.45|60000.0|18583.61|-1.0|0
-60655.29|19.14|40000.0|12096.28|-1.0|0
8641.06|-3281.45|109296.35|29508.46|1.0|1
-10655.29|-1026.04|90000.0|25996.16|-1.0|0
9344.71|1801.3|110000.0|34801.53|1.0|0
-40655.29|-5948.87|60000.0|12106.29|-1.0|0
-9858.94|824.22|90796.35|28084.45|1.0|1
-42858.94|-1975.93|57796.35|15420.56|-1.0|1
59344.71|-1009.69|160000.0|46935.6|1.0|0
19344.71|-1113.61|120000.0|34875.63|1.0|0
19344.71|-2787.35|120000.0|33201.89|1.0|0
-18358.94|-57.59|82296.35|24661.98|-1.0|1
-60655.29|1395.68|40000.0|13472.82|-1.0|0
-655.29|3391.59|100000.0|33402.8|1.0|0
-20655.29|-1023.16|80000.0|23010.03|-1.0|0
9344.71|-390.13|110000.0|32610.1|1.0|0
-50655.29|644.48|50000.0|15710.63|-1.0|0
3141.06|939.12|103796.35|32085.07|1.0|1
69344.71|-21.9|170000.0|50912.4|1.0|0
19344.71|-220.21|120000.0|35769.03|1.0|0
-10655.29|734.23|90000.0|27756.43|1.0|0
-60655.29|4254.24|40000.0|16331.38|-1.0|0
9344.71|-1663.6|110000.0|31336.63|1.0|0
15141.06|-3434.75|115796.35|31298.01|1.0|1
17141.06|5197.76|117796.35|40528.33|1.0|1
-655.29|554.4|100000.0|30565.61|1.0|0
-7358.94|-1997.15|93296.35|26010.33|-1.0|1
-10655.29|5873.03|90000.0|32895.23|1.0|0
-29858.94|1431.32|70796.35|22713.53|-1.0|1
-45358.94|374.98|55296.35|17024.22|-1.0|1
7141.06|-2207.7|107796.35|30133.85|1.0|1
-40655.29|-2425.78|60000.0|15629.38|-1.0|0
29344.71|-230.12|130000.0|38748.13|1.0|0
-40655.29|1258.9|60000.0|19314.06|-1.0|0
40141.06|-896.39|140796.35|41308.91|1.0|1
-32358.94|2487.21|68296.35|23022.16|-1.0|1
71641.06|3141.69|172296.35|54762.38|1.0|1
9344.71|6453.12|110000.0|39453.35|1.0|0
19344.71|373.02|120000.0|36362.26|1.0|0
14641.06|-4276.26|115296.35|30307.05|1.0|1
-20655.29|1054.97|80000.0|25088.16|-1.0|0
-50655.29|644.52|50000.0|15710.67|-1.0|0
-70655.29|-5198.69|30000.0|3889.43|-1.0|0
19344.71|2552.59|120000.0|38541.83|1.0|0
19344.71|-2256.74|120000.0|33732.5|1.0|0
39344.71|-2038.6|140000.0|39928.67|1.0|0
-30655.29|3636.15|70000.0|24680.33|-1.0|0
4641.06|-3210.47|105296.35|28383.83|1.0|1
49344.71|-65.82|150000.0|44890.46|1.0|0
19344.71|-5741.67|120000.0|30247.57|1.0|0
19344.71|-2803.98|120000.0|33185.26|1.0|0
-60655.29|-3410.13|40000.0|8667.01|-1.0|0
31641.06|-2092.1|132296.35|37572.54|1.0|1
27141.06|-152.45|127796.35|38167.13|1.0|1
-655.29|-154.42|100000.0|29856.79|1.0|0
-38358.94|-352.02|62296.35|18389.52|-1.0|1
-60655.29|1793.64|40000.0|13870.78|-1.0|0
29344.71|1796.07|130000.0|40774.32|1.0|0
-30655.29|-112.78|70000.0|20931.4|-1.0|0
-23858.94|-4343.69|76796.35|18731.92|-1.0|1
-37358.94|-1050.59|63296.35|17989.86|-1.0|1
-5358.94|1209.73|95296.35|29815.02|1.0|1
40141.06|-1539.01|140796.35|40666.29|1.0|1
19344.71|-2607.46|120000.0|33381.78|1.0|0
-40655.29|5530.13|60000.0|23585.29|-1.0|0
-10655.29|-689.87|90000.0|26332.33|-1.0|0
-20655.29|-578.11|80000.0|23455.08|-1.0|0
12641.06|-3055.76|113296.35|30929.75|1.0|1
-60655.29|-2418.08|40000.0|9659.06|-1.0|0
-70655.29|-1326.96|30000.0|7761.16|-1.0|0
-40655.29|3615.89|60000.0|21671.05|-1.0|0
-30655.29|-3347.48|70000.0|17696.7|-1.0|0
-16858.94|791.72|83796.35|25959.64|-1.0|1
16141.06|3473.63|116796.35|38505.3|1.0|1
-7358.94|843.1|93296.35|28850.58|1.0|1
-50655.29|4433.95|50000.0|19500.1|-1.0|0
-655.29|2991.1|100000.0|33002.31|1.0|0
50141.06|-977.87|150796.35|44216.44|1.0|1
62641.06|-2203.02|163296.35|46727.56|1.0|1
9344.71|-1623.65|110000.0|31376.58|1.0|0
59141.06|4181.5|159796.35|52065.92|1.0|1
-6858.94|-732.75|93796.35|27424.19|1.0|1
8641.06|-328.24|109296.35|32461.67|1.0|1
-50655.29|-1377.76|50000.0|13688.39|-1.0|0
-655.29|5916.67|100000.0|35927.88|1.0|0
49141.06|3014.5|149796.35|47909.91|1.0|1
29344.71|1961.03|130000.0|40939.28|1.0|0
43141.06|270.63|143796.35|43372.63|1.0|1
54641.06|2984.87|155296.35|49524.23|1.0|1
16141.06|1755.32|116796.35|36786.99|1.0|1
20141.06|3944.32|120796.35|40171.59|1.0|1
-20655.29|885.44|80000.0|24918.63|-1.0|0
-13858.94|541.38|86796.35|26606.01|-1.0|1
46141.06|3191.1|146796.35|47189.8|1.0|1
-16858.94|-3813.29|83796.35|21354.63|-1.0|1
17141.06|718.41|117796.35|36048.98|1.0|1
-42358.94|259.27|58296.35|17805.21|-1.0|1
-2858.94|-419.33|97796.35|28933.21|1.0|1
-29858.94|1848.9|70796.35|23131.11|-1.0|1
-26858.94|865.07|73796.35|23043.98|-1.0|1
-30655.29|-5464.81|70000.0|15579.37|-1.0|0
-8858.94|-1364.88|91796.35|26194.25|-1.0|1
39344.71|-3411.07|140000.0|38556.2|1.0|0
21641.06|-3027.98|122296.35|33647.64|1.0|1
51641.06|3532.31|152296.35|49174.97|1.0|1
-11358.94|-1069.16|89296.35|25742.72|-1.0|1
9344.71|-5656.38|110000.0|27343.85|1.0|0
39344.71|5549.19|140000.0|47516.46|1.0|0
-1358.94|-353.62|99296.35|29447.27|1.0|1
-20655.29|1449.88|80000.0|25483.07|-1.0|0
-11358.94|-521.24|89296.35|26290.64|-1.0|1
-10655.29|-277.15|90000.0|26745.05|-1.0|0
-4358.94|2433.47|96296.35|31337.66|1.0|1
16141.06|1140.66|116796.35|36172.33|1.0|1
4641.06|349.78|105296.35|31944.08|1.0|1
-655.29|-592.79|100000.0|29418.42|1.0|0
-655.29|-2457.69|100000.0|27553.52|1.0|0
-61358.94|995.12|39296.35|12861.94|-1.0|1
-655.29|-1405.41|100000.0|28605.8|1.0|0
-20655.29|2252.37|80000.0|26285.56|-1.0|0
9344.71|1325.88|110000.0|34326.11|1.0|0
-50655.29|201.18|50000.0|15267.33|-1.0|0
-26858.94|1650.1|73796.35|23829.01|-1.0|1
141.06|2306.5|100796.35|32555.74|1.0|1
19344.71|-4041.35|120000.0|31947.89|1.0|0
-25358.94|-3314.45|75296.35|19312.81|-1.0|1
-30655.29|233.92|70000.0|21278.1|-1.0|0
39344.71|319.3|140000.0|42286.57|1.0|0
-8858.94|-208.78|91796.35|27350.35|1.0|1
-30655.29|-3222.0|70000.0|17822.18|-1.0|0
-40655.29|-2405.45|60000.0|15649.71|-1.0|0
19344.71|-5991.75|120000.0|29997.49|1.0|0
-10655.29|493.02|90000.0|27515.22|1.0|0
-655.29|130.09|100000.0|30141.3|1.0|0
-29858.94|-4162.91|70796.35|17119.3|-1.0|1
-20655.29|-896.41|80000.0|23136.78|-1.0|0
29344.71|2894.14|130000.0|41872.39|1.0|0
39344.71|-883.42|140000.0|41083.85|1.0|0
19344.71|4179.95|120000.0|40169.19|1.0|0
-42858.94|1966.83|57796.35|19363.32|-1.0|1
-11358.94|1549.59|89296.35|28361.47|1.0|1
-43858.94|-1271.04|56796.35|15826.55|-1.0|1
-63858.94|-1161.8|36796.35|9957.76|-1.0|1
-30655.29|-3013.47|70000.0|18030.71|-1.0|0
19344.71|-174.32|120000.0|35814.92|1.0|0
-655.29|992.95|100000.0|31004.16|1.0|0
9344.71|175.16|110000.0|33175.39|1.0|0
29141.06|3046.25|129796.35|41963.63|1.0|1
-2358.94|2384.74|98296.35|31886.73|1.0|1
-655.29|1926.58|100000.0|31937.79|1.0|0
41641.06|-1290.73|142296.35|41362.92|1.0|1
9344.71|-1153.41|110000.0|31846.82|1.0|0
2641.06|-2386.6|103296.35|28609.9|1.0|1
-50655.29|-2198.93|50000.0|12867.22|-1.0|0
-30655.29|-3133.23|70000.0|17910.95|-1.0|0
-655.29|-457.11|100000.0|29554.1|1.0|0
29344.71|1778.12|130000.0|40756.37|1.0|0
-8358.94|2000.65|92296.35|29709.23|1.0|1
21641.06|-2226.75|122296.35|34448.87|1.0|1
29344.71|1171.61|130000.0|40149.86|1.0|0
-60655.29|-2379.3|40000.0|9697.84|-1.0|0
-655.29|-2766.22|100000.0|27244.99|1.0|0
-20655.29|4668.21|80000.0|28701.4|-1.0|0
9344.71|-205.07|110000.0|32795.16|1.0|0
-31358.94|12.02|69296.35|20845.87|-1.0|1
-31858.94|-707.37|68796.35|19977.03|-1.0|1
-30655.29|2343.51|70000.0|23387.69|-1.0|0
-40655.29|-1128.52|60000.0|16926.64|-1.0|0
-15858.94|-654.54|84796.35|24812.28|-1.0|1
-20655.29|173.34|80000.0|24206.53|-1.0|0
39344.71|-19.24|140000.0|41948.03|1.0|0
9344.71|2881.8|110000.0|35882.03|1.0|0
9344.71|-5633.56|110000.0|27366.67|1.0|0
56141.06|-2069.77|156796.35|44917.95|1.0|1
-12858.94|698.52|87796.35|27062.05|-1.0|1
-60655.29|-1829.3|40000.0|10247.84|-1.0|0
19344.71|-3387.71|120000.0|32601.53|1.0|0
-10655.29|-170.99|90000.0|26851.21|-1.0|0
-22858.94|-3095.8|77796.35|20278.71|-1.0|1
-10655.29|-1493.89|90000.0|25528.31|-1.0|0
11641.06|1294.08|112296.35|34980.69|1.0|1
-10655.29|231.28|90000.0|27253.48|1.0|0
9344.71|1935.02|110000.0|34935.25|1.0|0
61641.06|-816.75|162296.35|47814.92|1.0|1
-10655.29|4809.47|90000.0|31831.67|1.0|0
-30655.29|-3720.99|70000.0|17323.19|-1.0|0
34641.06|-1790.05|135296.35|38771.29|1.0|1
-56858.94|3195.74|43796.35|16407.61|-1.0|1
-20655.29|2512.02|80000.0|26545.21|-1.0|0
24641.06|119.81|125296.35|37692.14|1.0|1
42641.06|-3926.37|143296.35|39026.18|1.0|1
18641.06|1668.25|119296.35|37447.17|1.0|1
59344.71|-4873.63|160000.0|43071.66|1.0|0
-22858.94|5394.79|77796.35|28769.3|-1.0|1
39344.71|1473.63|140000.0|43440.9|1.0|0
-655.29|2785.82|100000.0|32797.03|1.0|0
-20655.29|-696.64|80000.0|23336.55|-1.0|0
-22858.94|6434.82|77796.35|29809.33|1.0|1
-655.29|-520.5|100000.0|29490.71|1.0|0
-29858.94|-630.34|70796.35|20651.87|-1.0|1
-19858.94|-330.43|80796.35|23940.79|-1.0|1
-1358.94|-98.54|99296.35|29702.35|1.0|1
-60655.29|727.84|40000.0|12804.98|-1.0|0
49344.71|1015.98|150000.0|45972.26|1.0|0
-50655.29|-1233.27|50000.0|13832.88|-1.0|0
9344.71|-1244.08|110000.0|31756.15|1.0|0
-28358.94|-484.58|72296.35|21245.98|-1.0|1
46141.06|3832.6|146796.35|47831.3|1.0|1
-10655.29|623.97|90000.0|27646.17|1.0|0
-50655.29|-1236.6|50000.0|13829.55|-1.0|0
-10655.29|2573.1|90000.0|29595.3|1.0|0
-655.29|1740.95|100000.0|31752.16|1.0|0
-20655.29|1160.35|80000.0|25193.54|-1.0|0
20141.06|4016.45|120796.35|40243.72|1.0|1
-40655.29|1724.49|60000.0|19779.65|-1.0|0
20641.06|-2174.49|121296.35|34202.23|1.0|1
-655.29|616.56|100000.0|30627.77|1.0|0
13141.06|6875.94|113796.35|41010.9|1.0|1
9344.71|2150.42|110000.0|35150.65|1.0|0
-10655.29|2911.26|90000.0|29933.46|1.0|0
-30358.94|2897.83|70296.35|24030.59|-1.0|1
-655.29|1345.17|100000.0|31356.38|1.0|0
39344.71|-2508.07|140000.0|39459.2|1.0|0
29344.71|2973.56|130000.0|41951.81|1.0|0
-20655.29|1865.9|80000.0|25899.09|-1.0|0
-10655.29|2698.62|90000.0|29720.82|1.0|0
-30655.29|-2933.24|70000.0|18110.94|-1.0|0
-24358.94|551.25|76296.35|23477.41|-1.0|1
9344.71|-472.5|110000.0|32527.73|1.0|0
29344.71|-102.84|130000.0|38875.41|1.0|0
9344.71|166.35|110000.0|33166.58|1.0|0
19344.71|18.48|120000.0|36007.72|1.0|0
-10655.29|-3097.67|90000.0|23924.53|-1.0|0
29344.71|-3241.11|130000.0|35737.14|1.0|0
9344.71|546.38|110000.0|33546.61|1.0|0
19344.71|3605.52|120000.0|39594.76|1.0|0
14641.06|-894.71|115296.35|33688.6|1.0|1
34641.06|-661.01|135296.35|39900.33|1.0|1
29344.71|-1576.0|130000.0|37402.25|1.0|0
9344.71|6116.27|110000.0|39116.5|1.0|0
-10655.29|-3020.57|90000.0|24001.63|-1.0|0
-655.29|13.84|100000.0|30025.05|1.0|0
-4358.94|-17.03|96296.35|28887.16|1.0|1
39344.71|3492.16|140000.0|45459.43|1.0|0
67641.06|-3390.01|168296.35|47035.07|1.0|1
39344.71|6250.62|140000.0|48217.89|1.0|0
9344.71|-2675.77|110000.0|30324.46|1.0|0
9344.71|987.47|110000.0|33987.7|1.0|0
-10655.29|716.96|90000.0|27739.16|1.0|0
20141.06|992.0|120796.35|37219.27|1.0|1
-22858.94|3495.68|77796.35|26870.19|-1.0|1
29344.71|3722.02|130000.0|42700.27|1.0|0
-10655.29|-4192.03|90000.0|22830.17|-1.0|0
-10655.29|2704.94|90000.0|29727.14|1.0|0
-40655.29|1812.12|60000.0|19867.28|-1.0|0
7141.06|1137.53|107796.35|33479.08|1.0|1
-15358.94|-3351.97|85296.35|22264.3|-1.0|1
-655.29|-2820.09|100000.0|27191.12|1.0|0
-10655.29|-3901.52|90000.0|23120.68|-1.0|0
4141.06|1242.08|104796.35|32686.93|1.0|1
89344.71|-1699.02|190000.0|55213.31|1.0|0
39344.71|-82.48|140000.0|41884.79|1.0|0
-20655.29|3431.64|80000.0|27464.83|-1.0|0
-15358.94|4300.82|85296.35|29917.09|1.0|1
31641.06|-2199.1|132296.35|37465.54|1.0|1
114641.06|699.43|215296.35|65172.87|1.0|1
19344.71|798.58|120000.0|36787.82|1.0|0
-25858.94|1156.79|74796.35|23634.6|-1.0|1
-20655.29|-3699.03|80000.0|20334.16|-1.0|0
-30858.94|2586.84|69796.35|23570.14|-1.0|1
-10655.29|-1011.69|90000.0|26010.51|-1.0|0
29344.71|1563.65|130000.0|40541.9|1.0|0
-20655.29|-1736.02|80000.0|22297.17|-1.0|0
-10655.29|5132.5|90000.0|32154.7|1.0|0
-21358.94|-4295.85|79296.35|19527.02|-1.0|1
-35358.94|1053.45|65296.35|20691.7|-1.0|1
-44358.94|-219.6|56296.35|16728.54|-1.0|1
-24358.94|2685.61|76296.35|25611.77|-1.0|1
59344.71|-1220.37|160000.0|46724.92|1.0|0
39344.71|-4150.96|140000.0|37816.31|1.0|0
-15358.94|-986.88|85296.35|24629.39|-1.0|1
-20655.29|3356.54|80000.0|27389.73|-1.0|0
-8358.94|52.01|92296.35|27760.59|1.0|1
9344.71|1911.63|110000.0|34911.86|1.0|0
-20655.29|205.46|80000.0|24238.65|-1.0|0
9344.71|1342.77|110000.0|34343.0|1.0|0
-60655.29|-2756.95|40000.0|9320.19|-1.0|0
-38858.94|836.1|61796.35|19428.19|-1.0|1
-655.29|-1026.37|100000.0|28984.84|1.0|0
54141.06|-953.48|154796.35|45436.43|1.0|1
-20655.29|181.26|80000.0|24214.45|-1.0|0
9344.71|532.42|110000.0|33532.65|1.0|0
-655.29|5289.75|100000.0|35300.96|1.0|0
-20655.29|-74.54|80000.0|23958.65|-1.0|0
-655.29|1323.09|100000.0|31334.3|1.0|0
21641.06|136.44|122296.35|36812.06|1.0|1
-30655.29|2855.68|70000.0|23899.86|-1.0|0
8641.06|2170.61|109296.35|34960.52|1.0|1
-40655.29|559.13|60000.0|18614.29|-1.0|0
70141.06|-83.29|170796.35|51089.04|1.0|1
-18358.94|1856.79|82296.35|26576.36|-1.0|1
-50655.29|1186.96|50000.0|16253.11|-1.0|0
-15358.94|-4030.27|85296.35|21586.0|-1.0|1
19344.71|537.84|120000.0|36527.08|1.0|0
9344.71|-1294.71|110000.0|31705.52|1.0|0
9344.71|3976.22|110000.0|36976.45|1.0|0
19344.71|131.44|120000.0|36120.68|1.0|0
-20655.29|2049.97|80000.0|26083.16|-1.0|0
-21358.94|-1666.56|79296.35|22156.31|-1.0|1
-13858.94|-2823.18|86796.35|23241.45|-1.0|1
-20655.29|-5472.48|80000.0|18560.71|-1.0|0
-25858.94|927.5|74796.35|23405.31|-1.0|1
47141.06|1567.19|147796.35|45864.8|1.0|1
-13858.94|3573.08|86796.35|29637.71|1.0|1
-20655.29|2848.24|80000.0|26881.43|-1.0|0
-40655.29|323.32|60000.0|18378.48|-1.0|0
-51358.94|116.0|49296.35|14971.83|-1.0|1
-3858.94|4937.65|96796.35|33991.29|1.0|1
79344.71|4419.9|180000.0|58343.22|1.0|0
-20655.29|524.28|80000.0|24557.47|-1.0|0
-655.29|205.21|100000.0|30216.42|1.0|0
59344.71|-2362.65|160000.0|45582.64|1.0|0
9344.71|-3007.9|110000.0|29992.33|1.0|0
-8358.94|3068.61|92296.35|30777.19|1.0|1
39344.71|-2094.77|140000.0|39872.5|1.0|0
-15358.94|-1101.23|85296.35|24515.04|-1.0|1
-10655.29|-1666.65|90000.0|25355.55|-1.0|0
-36858.94|-1627.48|63796.35|17562.42|-1.0|1
-40655.29|-3293.29|60000.0|14761.87|-1.0|0
9344.71|-3070.8|110000.0|29929.43|1.0|0
4641.06|-1082.74|105296.35|30511.56|1.0|1
-2358.94|5059.32|98296.35|34561.31|1.0|1
7141.06|-2342.73|107796.35|29998.82|1.0|1
-20655.29|-2602.88|80000.0|21430.31|-1.0|0
1641.06|155.6|102296.35|30853.2|1.0|1
-15858.94|-3025.19|84796.35|22441.63|-1.0|1
-20655.29|-1308.33|80000.0|22724.86|-1.0|0
-30655.29|4093.78|70000.0|25137.96|-1.0|0
-30655.29|-1565.35|70000.0|19478.83|-1.0|0
29344.71|1697.11|130000.0|40675.36|1.0|0
-655.29|-1407.21|100000.0|28604.0|1.0|0
-655.29|337.7|100000.0|30348.91|1.0|0
-20655.29|1880.39|80000.0|25913.58|-1.0|0
-50655.29|-2879.61|50000.0|12186.54|-1.0|0
7141.06|2040.68|107796.35|34382.23|1.0|1
-10655.29|808.39|90000.0|27830.59|1.0|0
-40655.29|-176.44|60000.0|17878.72|-1.0|0
-20655.29|-722.25|80000.0|23310.94|-1.0|0
19344.71|1359.65|120000.0|37348.89|1.0|0
39344.71|1354.86|140000.0|43322.13|1.0|0
-45858.94|2001.75|54796.35|18501.54|-1.0|1
-3858.94|-920.95|96796.35|28132.69|1.0|1
8641.06|-5942.43|109296.35|26847.48|1.0|1
19344.71|-607.24|120000.0|35382.0|1.0|0
69344.71|4282.02|170000.0|55216.32|1.0|0
29344.71|3513.2|130000.0|42491.45|1.0|0
29344.71|139.76|130000.0|39118.01|1.0|0
-10655.29|-2622.09|90000.0|24400.11|-1.0|0
-655.29|-2487.1|100000.0|27524.11|1.0|0
9344.71|-1681.52|110000.0|31318.71|1.0|0
-10655.29|-779.43|90000.0|26242.77|-1.0|0
-20655.29|-1300.11|80000.0|22733.08|-1.0|0
-21358.94|1069.47|79296.35|24892.34|-1.0|1
29344.71|-2525.02|130000.0|36453.23|1.0|0
-30655.29|5828.72|70000.0|26872.9|-1.0|0
-58358.94|-4732.28|42296.35|8031.24|-1.0|1
79344.71|-33.3|180000.0|53890.02|1.0|0
-50655.29|-3966.04|50000.0|11100.11|-1.0|0
10141.06|1962.14|110796.35|35200.4|1.0|1
38641.06|-307.92|139296.35|41449.02|1.0|1
-655.29|424.25|100000.0|30435.46|1.0|0
5641.06|-2697.9|106296.35|29195.3|1.0|1
-655.29|2029.51|100000.0|32040.72|1.0|0
-40655.29|-3216.95|60000.0|14838.21|-1.0|0
-10655.29|1080.49|90000.0|28102.69|1.0|0
-655.29|-665.25|100000.0|29345.96|1.0|0
59344.71|671.11|160000.0|48616.4|1.0|0
-50655.29|2490.77|50000.0|17556.92|-1.0|0
-30655.29|3415.23|70000.0|24459.41|-1.0|0
-64358.94|-713.52|36296.35|10256.59|-1.0|1
37141.06|1618.35|137796.35|42926.94|1.0|1
-20655.29|21.79|80000.0|24054.98|-1.0|0
-20655.29|-5268.36|80000.0|18764.83|-1.0|0
