LSAT|UGPA|female|male|white|nonwhite|U|org_female|org_male|scf_UGPA|scf_LSAT
44|3.3|0|1|1|0|-0.0565562746345932|1|0|3.18024559858973|37.68327344997964
44|3.9|0|1|1|0|1.2682726254306103|1|0|3.6442854615064877|39.351452427599504
47|3.8|0|1|1|0|1.3348938560460801|0|1|3.6676204798780128|39.437262981778616
45|3.4|0|1|1|0|0.201632969401509|1|0|3.270679994611131|38.00273262310823
42|3.6|0|1|1|0|0.586761527703014|1|0|3.4055766619398433|38.48429436193287
45|3.9|0|1|1|0|1.2915044335248|1|0|3.652422727415169|39.38135461330378
47|3.6|0|1|1|0|0.646189192460111|1|0|3.42639203319721|38.559143773692085
40|4.0|0|1|1|0|1.4246172487127802|1|0|3.699047353817306|39.55312573241673
47|3.6|0|1|1|0|0.8919905079705709|0|1|3.5124873838863584|38.87028109389874
44|3.8|0|1|1|0|1.3239245707128|0|1|3.6637783341774623|39.423121288096105
45|3.8|0|1|1|0|1.3684990806878798|0|1|3.6793911801060193|39.48061870016403
48|3.0|0|1|0|1|-0.11637566068111199|1|0|2.9335620763302055|32.77773494752448
45|3.1|0|1|1|0|-0.454243856980696|1|0|3.0409499573288095|37.19645794986782
47|3.5|0|1|1|0|0.714174670911693|0|1|3.450204898465661|38.6449503391548
48|3.4|0|1|1|0|0.5202626280379771|0|1|3.3822844916957004|38.400710940464876
46|3.9|0|1|0|1|2.10709851892967|0|1|3.7123650247371716|35.24938610455062
44|3.6|0|1|1|0|0.6409799960036751|1|0|3.424567439236864|38.552576950279494
48|3.8|0|1|1|0|1.35409107910646|0|1|3.674344575915533|39.46202440970856
46|3.7|0|1|1|0|1.12674353775731|0|1|3.5947129178826134|39.16977698327423
40|2.9|0|1|0|1|-0.380580710211007|1|0|2.84102056024482|32.49580591991302
48|3.7|0|1|1|0|1.1198971163051499|0|1|3.592314862954936|39.16100979516324
46|3.8|0|1|1|0|1.37410967999125|0|1|3.681356371031043|39.487861846209285
41|3.6|0|1|1|0|0.600349104440381|1|0|3.410335900847047|38.50139515354022
48|3.7|0|1|1|0|0.8813021573496529|1|0|3.5087436395004286|38.856699626556534
45|3.7|0|1|0|1|1.4032962952916201|1|0|3.465848446361325|34.44750663272949
40|3.5|0|1|0|1|1.17954277951761|0|1|3.387475646083641|34.196413856408356
47|3.6|0|1|1|0|0.95378693240913|0|1|3.5341324463723924|38.94889765650508
45|4.0|0|1|1|0|1.4856033214745603|1|0|3.720408579287867|39.63207329831696
46|3.6|0|1|1|0|0.62891687029032|1|0|3.420342160635154|38.537374211728974
39|3.4|0|1|0|1|0.9627316047615451|0|1|3.311534497903922|33.954857752815855
47|3.9|0|1|1|0|1.2677320772883602|1|0|3.6440961269548207|39.3507569462126
42|3.8|0|1|1|0|1.05123603145527|1|0|3.568265357090529|39.07319425941989
44|3.4|0|1|1|0|0.492629934588639|0|1|3.3726057541020227|38.366032423634536
33|3.7|0|1|0|1|1.5437094122066102|0|1|3.515030105609353|34.60601674302756
45|3.6|0|1|1|0|0.6735603726238829|1|0|3.435979172102801|38.59366684729294
41|3.7|0|1|1|0|1.1219335732275801|0|1|3.593028160491753|39.1636173759479
44|3.6|0|1|1|0|0.8495415468961359|0|1|3.4976190412068093|38.816370066970514
45|3.6|0|1|1|0|0.6513282717658371|1|0|3.428192067644247|38.56562330201024
45|3.9|0|1|1|0|1.5564401700681298|0|1|3.7452201768528033|39.72397070491502
44|4.0|0|1|1|0|1.7486395571058202|0|1|3.8125407019479796|39.97438790441105
46|3.7|0|1|1|0|0.8211638142787869|1|0|3.4876793432178883|38.78037148828699
31|3.6|0|1|0|1|1.04027607886339|1|0|3.3386955351747734|34.04105584303164
42|3.0|0|1|0|1|0.096783008540305|0|1|3.0082238833304578|33.00697495518752
43|3.0|0|1|1|0|-0.635816903050305|1|0|2.9773514568708466|36.976287683715825
43|3.9|0|1|1|0|1.5357177346686501|0|1|3.737961853848525|39.69706523797878
42|2.8|0|1|0|1|-0.593069336504845|1|0|2.7665934451570453|32.27082305473613
47|3.5|0|1|1|0|0.678348867940012|0|1|3.4376564096011415|38.599709718140154
46|3.8|0|1|1|0|1.3310150434085302|0|1|3.66626187146864|39.4322618046831
38|3.7|0|1|0|1|1.3346769001735|1|0|3.4418135429089047|34.37030761294266
47|3.6|0|1|1|0|0.9143683097507641|0|1|3.520325522131945|38.89873148206675
35|2.9|0|1|0|1|-0.10320417953838902|0|1|2.9381755719322253|32.79185386097609
37|3.5|0|1|1|0|0.646862958930026|0|1|3.4266280293325013|38.55999321966834
33|3.5|0|1|1|0|0.585973380468936|0|1|3.405300602341172|38.4833026638088
33|2.9|0|1|1|0|-0.680965283853696|0|1|2.9615376046534863|36.92174466338008
36|3.6|0|1|1|0|0.810290409033975|0|1|3.4838707808601432|38.76658687630431
45|3.8|0|1|1|0|1.34680035450647|0|1|3.6717908975924103|39.452618679958995
42|2.2|0|1|1|0|-2.0640904193233203|0|1|2.4770786694442237|35.289238113710105
30|3.5|0|1|1|0|0.266371073960303|1|0|3.293355421727399|38.08325724992675
42|3.4|0|1|1|0|0.466658794171623|0|1|3.36350899871096|38.33346767458868
45|3.4|0|1|1|0|0.185941484832125|1|0|3.2651838325420677|37.98324038707273
44|3.4|0|1|1|0|0.48560260666198796|0|1|3.3701443341499115|38.35721825365658
40|3.8|0|1|1|0|1.32323851938831|0|1|3.6635380350999327|39.42223699355061
41|3.2|0|1|1|0|0.0005338619376844151|0|1|3.2002422178872068|37.75367939000922
35|3.2|0|1|0|1|0.25641809631004503|1|0|3.0641383068773242|33.1797027224574
37|3.6|0|1|1|0|0.886143562330201|0|1|3.5104394093491895|38.86285091227983
36|2.5|0|1|1|0|-1.5037105603473202|0|1|2.67335955743492|35.9417729248498
38|4.0|0|1|1|0|1.72014506844196|0|1|3.802560108519794|39.93716291322548
32|1.9|0|1|0|1|-2.26404153530349|0|1|2.18131204766483|30.555034178595143
29|3.0|0|1|0|1|0.00457384356257287|0|1|2.9759263328514267|32.907613141364166
24|2.6|0|1|0|1|-0.887076087850684|0|1|2.6636134659428166|31.96209519609779
40|3.7|0|1|1|0|1.10091554733018|0|1|3.5856663027788582|39.13671319907509
42|3.7|0|1|1|0|1.11247252322049|0|1|3.5897142953215995|39.15150444697971
19|3.2|0|1|0|1|0.37651429479394505|0|1|3.106203681114367|33.310244312299986
36|3.9|0|1|1|0|1.1907752038536399|1|0|3.6171409050409626|39.251867842009595
45|3.1|0|1|1|0|-0.144753493522039|0|1|3.1493532883750635|37.574762970934785
38|3.9|0|1|1|0|1.18072793432872|1|0|3.613621708280685|39.23897551679242
45|3.6|0|1|1|0|0.907427050812824|0|1|3.517894249047645|38.88990437066765
42|3.5|0|1|1|0|0.6982436707273671|0|1|3.4446248427004993|38.62482621920196
39|3.8|0|1|1|0|1.26258243608815|0|1|3.6422923930564295|39.344131918424445
35|3.9|0|1|1|0|1.1981883676137801|1|0|3.6197374693934354|39.26138288509216
40|3.9|0|1|1|0|1.5268289202398997|0|1|3.734848422197987|39.685529819968394
41|4.2|0|1|1|0|1.94063488214455|1|0|3.8797897514722206|40.22611532711362
41|3.4|0|1|1|0|0.185832867423716|1|0|3.2651457877746974|37.983105495480494
34|3.5|0|1|0|1|0.874794678803367|1|0|3.28073335893047|33.85737153743271
38|3.8|0|1|1|0|1.28030989001353|0|1|3.648501681885343|39.36694302768949
22|2.5|0|1|0|1|-1.06906300414191|0|1|2.5998700016477154|31.772477802192824
36|3.7|0|1|1|0|1.07558158662713|0|1|3.5767927284997922|39.10430896270821
39|3.3|0|1|1|0|0.196133120146272|0|1|3.2687535954403875|37.995899476032044
38|3.6|0|1|1|0|0.867840701315438|0|1|3.504028576134533|38.83960118294935
27|3.4|0|1|0|1|0.619999595924229|1|0|3.1914878153547823|33.576485120981474
36|3.9|0|1|1|0|1.19857893052319|1|0|3.6198742695182924|39.261884249576845
43|3.5|0|1|1|0|0.664236936196876|0|1|3.432713508014942|38.58190379390825
36|3.8|0|1|1|0|0.966474029881523|1|0|3.538576279815044|38.96505767041898
41|4.0|0|1|1|0|1.79265445073996|0|1|3.8279575344214236|40.031956842566615
44|3.3|0|1|1|0|0.262962329463066|0|1|3.292161461262664|38.079013023563206
41|2.8|0|1|1|0|-1.09011339259729|1|0|2.8182277536344724|36.43111328639708
40|3.4|0|1|1|0|0.47961731544083097|0|1|3.3680479021369583|38.34971267639484
37|3.7|0|1|1|0|1.03715806835517|0|1|3.5633343534969355|39.05521329443117
40|3.6|0|1|1|0|0.893483851112213|0|1|3.513010448220705|38.87217903224019
43|3.4|0|1|1|0|0.22697316334662804|1|0|3.279555752170465|38.03423177699107
35|2.9|0|1|0|1|-0.414711564973182|1|0|2.8290657507110817|32.459562732921285
41|3.4|0|1|1|0|0.17804560218539497|1|0|3.2624181891440296|37.97343576535143
40|3.4|0|1|1|0|0.44156904105758793|0|1|3.3547209615575744|38.302034331108516
41|3.3|0|1|1|0|0.240733505197679|0|1|3.284375504476544|38.051347520736854
28|3.7|0|1|1|0|0.668750406740292|1|0|3.434294414237732|38.587597833929124
34|2.9|0|1|0|1|-0.439724213516191|1|0|2.820304720512758|32.43302774000729
41|3.3|0|1|1|0|0.25514435500189603|0|1|3.2894231062969252|38.06928065316085
38|4.0|0|1|1|0|1.4213136584577701|1|0|3.69789022509752|39.548853668564774
40|3.4|0|1|1|0|0.125613984945591|1|0|3.2440532814376346|37.90839357656926
32|2.6|0|1|0|1|-0.773467865358177|0|1|2.7034063357911755|32.0810401600968
42|3.7|0|1|1|0|0.802480615613152|1|0|3.4811352914182776|38.756689140226925
43|3.8|0|1|1|0|1.0125856169198901|1|0|3.554727508496049|39.02384815269653
26|3.0|0|1|0|1|-0.280223597623922|1|0|2.876172043402638|32.60260865825294
32|2.7|0|1|0|1|-0.8810671046132029|1|0|2.6657181964160515|31.96837539068855
44|3.8|0|1|1|0|1.3206575528703002|0|1|3.6626340154569803|39.41891040173621
40|3.4|0|1|1|0|0.15103117666254|1|0|3.252956008544117|37.93991005030856
42|3.1|0|1|1|0|-0.210497143876073|0|1|3.126325654771636|37.49408079878695
32|3.8|0|1|1|0|0.9573154720643849|1|0|3.5353683667677283|38.95339141190212
34|2.7|0|1|0|1|-0.856217682842073|1|0|2.674422054153204|31.994359479765645
44|3.7|0|1|1|0|1.14078913582268|0|1|3.5996325851698514|39.18776922446301
33|3.5|0|1|1|0|0.60074916766236|0|1|3.410476028589336|38.50189877257872
42|3.6|0|1|1|0|0.632553663220036|1|0|3.4216159982548486|38.54195690424994
22|2.9|0|1|0|1|-0.265809924927865|0|1|2.881220633980392|32.6179768775649
36|3.9|0|1|1|0|1.2139484469683501|1|0|3.625257657745978|39.28161913783785
42|3.9|0|1|1|0|1.47821984302549|0|1|3.717822412631035|39.62250687515947
46|3.5|0|1|1|0|0.6888885842667181|0|1|3.4413480927454216|38.61301371081231
40|3.5|0|1|1|0|0.634408982623388|0|1|3.4222658498406315|38.54429498671234
41|3.5|0|1|1|0|0.657752026517681|0|1|3.4304420776450177|38.57372412456124
40|3.3|0|1|1|0|0.22110717095185897|0|1|3.277501106241013|38.02693772757716
41|3.0|0|1|0|1|0.0977782528371607|0|1|3.0085724815736414|33.00804903533904
46|3.2|0|1|1|0|0.0539934770992552|0|1|3.2189671962522897|37.8197272765506
30|3.4|0|1|0|1|0.601347990057583|1|0|3.1849548293751515|33.556015337554264
41|2.7|0|1|1|0|-1.33462442234448|1|0|2.732584343591155|36.14102494905036
33|3.1|0|1|1|0|-0.271513883400525|0|1|3.1049536878382753|37.41935461997954
42|3.4|0|1|1|0|0.181380914694708|1|0|3.263586429027331|37.97757704262971
44|3.0|0|1|1|0|-0.62286743207825|1|0|2.9818871903036097|36.99194659197364
47|2.8|0|1|1|0|-0.7282598929212449|0|1|2.944972005950645|36.86469510098471
43|3.4|0|1|1|0|0.485713265091382|0|1|3.3701830938134454|38.35735703356449
35|2.9|0|1|1|0|-0.932158637251038|1|0|2.873553617234155|36.6197478570481
40|3.7|0|1|1|0|0.781197885994715|1|0|3.4736807175226234|38.729729312928505
42|3.5|0|1|1|0|0.408896761814829|1|0|3.343277038511933|38.26113996036361
37|3.1|0|1|1|0|-0.4836049616802271|1|0|3.030665819506043|37.16076686582203
39|3.5|0|1|1|0|0.37592296142981296|1|0|3.3317275034664986|38.219912457931876
41|3.2|0|1|1|0|0.012258348529299998|0|1|3.204348883397353|37.768154789764395
34|3.2|0|1|0|1|0.216169776151274|1|0|3.0500407694759386|33.13606835063566
42|3.3|0|1|1|0|0.240479796814802|0|1|3.284286639564852|38.051031876938595
40|2.7|0|1|1|0|-1.2946879206021298|1|0|2.746572662228364|36.188247371515175
42|3.3|0|1|1|0|0.25390223854000304|0|1|3.288988037623019|38.06773460729737
43|3.2|0|1|1|0|-0.265753042028519|1|0|3.1069715031504406|37.42640345450081
40|3.4|0|1|1|0|0.181836961197928|1|0|3.263746165697347|37.97814332602219
41|3.4|0|1|1|0|0.464454514479682|0|1|3.362736918900482|38.33070504053412
38|3.5|0|1|1|0|0.35901277048845903|1|0|3.3258044724351437|38.198786697569744
34|3.6|0|1|0|1|1.06401247073957|1|0|3.347009538614628|34.06748482682497
38|3.7|0|1|1|0|0.776563177806435|1|0|3.4720573461180275|38.723860798788415
47|2.9|0|1|1|0|-0.542905678633791|0|1|3.009894913493468|37.08878586877154
41|3.4|0|1|1|0|0.4633778130779129|0|1|3.3623597891663293|38.329355678006515
42|3.2|0|1|0|1|0.263527668953447|1|0|3.066628534192473|33.1874163855827
40|3.5|0|1|1|0|0.39382955544473497|1|0|3.3379995386187975|38.24229575296345
43|3.2|0|1|1|0|0.0195302524807858|0|1|3.2068959695249464|37.77713568717655
29|2.5|0|1|0|1|-1.3275661093005902|1|0|2.5093256713757186|31.505068189399914
40|3.6|0|1|1|0|0.558287277770422|1|0|3.3956031574105205|38.448482419520026
41|3.7|0|1|1|0|0.837307985767332|1|0|3.4933340652156346|38.80084708452208
44|3.5|0|1|1|0|0.6746624386215689|0|1|3.436365186141645|38.59505752238129
41|3.7|0|1|1|0|1.0394174344926401|0|1|3.5641257281058825|39.05809849410503
40|3.6|0|1|1|0|0.6437445527616341|1|0|3.425535763930661|38.55606186981681
30|3.7|0|1|1|0|0.7653323291810329|1|0|3.468123584213895|38.70964387311398
40|3.0|0|1|1|0|-0.37942907284253397|0|1|3.067154882488512|37.287557136231975
39|3.2|0|1|1|0|-0.229684381022737|1|0|3.119605056440145|37.4705664400881
40|3.7|0|1|1|0|1.1064932584368998|0|1|3.5876199741527426|39.14385116008724
39|2.7|0|1|0|1|-0.537907295794423|0|1|2.785914721895659|32.329078465757846
28|2.5|0|1|0|1|-1.33727462095406|1|0|2.505925129300753|31.495069148221425
39|4.0|0|1|1|0|1.4536700884126499|1|0|3.709223517509845|39.59071552144839
41|3.2|0|1|1|0|0.0458232888339219|0|1|3.2161054734724934|37.80962575825202
42|3.2|0|1|1|0|-0.256989569314433|1|0|3.1100410321112895|37.43712878683917
40|3.5|0|1|1|0|0.6346119089287099|0|1|3.4223369276189763|38.54455072402614
45|3.3|0|1|1|0|0.033534564474845|1|0|3.211801175787919|37.79443721436596
46|3.2|0|1|1|0|0.0671041848269093|0|1|3.2235594051151724|37.83594283162936
33|3.1|0|1|0|1|0.28548138135734397|0|1|3.0743181291989807|33.21124679456013
38|3.0|0|1|1|0|-0.409882066837608|0|1|3.0564882951592476|37.250448761032665
44|3.2|0|1|1|0|-0.220994280845602|1|0|3.122648885643095|37.481214511247686
42|2.9|0|1|0|1|-0.0658337148458364|0|1|2.951265100181658|32.83194551954798
43|3.4|0|1|1|0|0.48918633893764796|0|1|3.371399586532952|38.36171297021305
39|3.3|0|1|1|0|0.237427667715372|0|1|3.2832175886339474|38.047234865788845
34|2.9|0|1|1|0|-0.965837677753723|1|0|2.8617570619678374|36.57944552565069
30|3.9|0|1|1|0|1.14697282199145|1|0|3.6017985077896966|39.195693071621285
37|3.4|0|1|1|0|0.444337316753729|0|1|3.355690588861515|38.30550126083973
40|3.4|0|1|0|1|0.9375571858438749|0|1|3.3027168053679348|33.926920940382615
40|2.8|0|1|1|0|-0.844337186234139|0|1|2.904314309493379|36.72504918042571
36|3.5|0|1|1|0|0.360283087314625|1|0|3.3262494186812934|38.200373288042904
38|3.6|0|1|1|0|0.605602539486424|1|0|3.412175989992512|38.50800895779075
40|3.3|0|1|1|0|0.23741452372852298|0|1|3.2832129847686065|38.047218514788575
42|3.4|0|1|1|0|0.18168927791793|1|0|3.2636944375617354|37.97795994338509
37|3.3|0|1|1|0|0.18200658717630602|0|1|3.2638055795701497|37.9783539566406
44|4.0|0|1|1|0|1.7315225386883601|0|1|3.8065452266986166|39.95202219789369
44|4.0|0|1|1|0|1.72520514665844|0|1|3.804332471729721|39.94377083008276
39|3.8|0|1|1|0|1.3125342348633302|0|1|3.6597887096411137|39.40844213930734
45|3.7|0|1|1|0|0.8219233149824441|1|0|3.487945368968378|38.78133451812143
41|3.5|0|1|1|0|0.37593257345006303|1|0|3.3317308702111093|38.21992446947037
45|3.5|0|1|1|0|0.40706994271883895|1|0|3.342637169557659|38.25885470529027
46|3.6|0|1|1|0|0.9030822218997049|0|1|3.516372411915966|38.88438012591741
46|3.7|0|1|1|0|0.8630675760035601|1|0|3.5023567221952816|38.83354027184963
44|3.6|0|1|1|0|0.9356381882203159|0|1|3.527775594732853|38.92579259617638
48|3.7|0|1|1|0|0.8480268833781609|1|0|3.4970885091122788|38.81444779632143
46|3.6|0|1|1|0|0.63308659327335|1|0|3.4218026644642525|38.54262849075518
40|3.8|0|1|1|0|1.31525133075126|0|1|3.660740410500979|39.41194326519845
42|3.5|0|1|1|0|0.7062764454639742|0|1|3.4474384344687894|38.63497195066164
45|3.4|0|1|1|0|0.494318079009656|0|1|3.3731970503106683|38.36815011505296
41|3.9|0|1|1|0|1.5444774521559599|0|1|3.741030067488641|39.70843640133762
41|3.7|0|1|1|0|1.0546350873394699|0|1|3.5694559239829577|39.07753691671751
41|3.4|0|1|1|0|0.17994361896280103|1|0|3.263082996082615|37.97579237482688
44|3.7|0|1|1|0|0.8540921971663541|1|0|3.499212970149234|38.822145903496036
42|3.4|0|1|1|0|0.498889560972106|0|1|3.3747982758448316|38.373885393822235
45|3.4|0|1|1|0|0.46001948500165796|0|1|3.361183487758609|38.325147200605386
43|4.1|0|1|1|0|1.93799125533096|0|1|3.878863784183825|40.22263849534599
41|3.7|0|1|1|0|1.0694937605286898|0|1|3.574660382211119|39.096526127487145
45|3.4|0|1|1|0|0.18982544470371499|1|0|3.266544243842197|37.98806417854958
43|3.9|0|1|1|0|1.5277366231670002|0|1|3.7351663578512935|39.68670763357449
44|3.8|0|1|1|0|1.02536067138836|1|0|3.559202150107514|39.04015153683008
40|3.9|0|1|1|0|1.2753470541996998|1|0|3.6467633791878287|39.36055567983807
28|3.6|0|1|0|1|1.2716972894256202|0|1|3.4197540528596173|34.299605803840244
47|3.4|0|1|1|0|0.219876538882811|1|0|3.277070060136422|38.025407679602964
36|3.6|0|1|1|0|0.557249189423177|1|0|3.395239552439096|38.44717745004754
43|3.7|0|1|1|0|0.7827139213444809|1|0|3.4742117301204374|38.73164912517206
42|3.7|0|1|1|0|0.795099018525018|1|0|3.4785497837344432|38.74733640149476
30|3.6|0|1|0|1|1.0234691640903|1|0|3.3328086780666784|34.02235479685121
43|3.5|0|1|1|0|0.6255337658809029|0|1|3.4191571809700045|38.53311167920395
45|3.5|0|1|1|0|0.7079818584039891|0|1|3.4480357792178826|38.63712630168426
42|3.5|0|1|1|0|0.381078529477849|1|0|3.333533313326286|38.2263555897929
31|3.7|0|1|0|1|1.24057174982497|1|0|3.408851897019882|34.264717548335085
47|3.6|0|1|1|0|0.919914273262792|0|1|3.522268073466488|38.90578565377265
43|3.5|0|1|1|0|0.44549284365589203|1|0|3.356095328330325|38.30694851104077
43|3.8|0|1|1|0|1.32902157720212|0|1|3.665563632031754|39.42969176033797
47|3.4|0|1|1|0|0.496478285009084|0|1|3.3739536926935427|38.370860154231686
46|3.2|0|1|1|0|0.0655451742807221|0|1|3.2230133398533845|37.83401425567004
44|3.8|0|1|1|0|1.2923067458508501|0|1|3.6527037485355405|39.38238769344942
46|3.7|0|1|1|0|0.8751485536784179|1|0|3.506588253696342|38.84888252153432
44|3.5|0|1|1|0|0.6800418539222579|0|1|3.438249401634364|38.60184641850724
44|3.3|0|1|0|1|0.7882638024677908|0|1|3.2504247085146676|33.76171727338221
46|4.0|0|1|1|0|1.7951039271132498|0|1|3.828815497801014|40.03516305038909
38|3.9|0|1|1|0|1.52667028351287|0|1|3.7347928574642615|39.6853239803343
47|3.4|0|1|1|0|0.22515080949361801|1|0|3.278917447230034|38.03196562714564
42|3.6|0|1|1|0|0.833772448697761|0|1|3.4920956938780074|38.79636205088609
38|3.4|0|1|1|0|0.409182383854477|0|1|3.343377081628533|38.2614972709249
39|2.8|0|1|1|0|-0.8320196971916141|0|1|2.9086286824108862|36.73984252010781
36|3.7|0|1|1|0|0.748394089032158|1|0|3.4621907285550635|38.6882119366874
39|2.9|0|1|1|0|-0.6576788279519139|0|1|2.96969401172156|36.94986659544315
36|3.2|0|1|1|0|0.0277196158381171|0|1|3.2097644086490664|37.787252215813425
36|3.0|0|1|1|0|-0.7172115109010669|1|0|2.9488418563727206|36.87801441864003
37|3.1|0|1|1|0|-0.20816950360465103|0|1|3.12714094335148|37.496934373863624
42|3.3|0|1|1|0|-0.0381093535307482|1|0|3.1867068908666747|37.706008593109935
39|3.1|0|1|1|0|-0.4913533750248929|1|0|3.027951829294851|37.15135367981448
40|3.3|0|1|1|0|0.212405004239932|0|1|3.2744530505653833|38.016119623039536
40|2.9|0|1|1|0|-0.587675561372801|0|1|2.9942136355201483|37.03453521739415
40|2.6|0|1|1|0|-1.2884718486182198|0|1|2.748749928433194|36.195603036196495
45|3.3|0|1|1|0|0.255559746842253|0|1|3.289568603102321|38.06979769987786
36|3.5|0|1|1|0|0.588862750925866|0|1|3.406312644779772|38.48693838257908
41|2.8|0|1|1|0|-0.81857275455966|0|1|2.9133386622545285|36.75599914049179
37|3.1|0|1|1|0|-0.279871064381912|0|1|3.102026468242762|37.40913132314884
42|3.0|0|1|1|0|-0.38628889810500205|0|1|3.064752132688691|37.27919489896073
41|2.8|0|1|1|0|-0.835117443915472|0|1|2.9075436532686183|36.7361215566308
31|3.3|0|1|0|1|0.380019505649139|1|0|3.107431430271|33.31406209368833
42|3.4|0|1|1|0|0.442099970428666|0|1|3.3549069270000262|38.30269923146492
41|2.9|0|1|1|0|-0.607790666222213|0|1|2.9871680385404797|37.01018624726547
42|2.7|0|1|1|0|-1.0489097502984899|0|1|2.832659905984912|36.480226101366846
44|3.4|0|1|1|0|0.18315387236332603|1|0|3.2642074322628902|37.97977861218775
38|3.6|0|1|1|0|0.8461449361714649|0|1|3.496429330765725|38.81205953585066
38|3.3|0|1|1|0|-0.0491588372470791|1|0|3.1828366545601035|37.692388869167566
36|3.5|0|1|1|0|0.383620098056858|1|0|3.3344235332897383|38.22953229545248
31|3.3|0|1|0|1|0.401000103347184|1|0|3.114780178233272|33.336922745990236
37|2.9|0|1|1|0|-0.931720329090876|1|0|2.8737071408012715|36.62027265510883
40|2.8|0|1|1|0|-0.8221491572394691|0|1|2.912085977165011|36.751701367657105
41|3.5|0|1|1|0|0.6266206920027421|0|1|3.4195378920554544|38.53448109719167
41|3.0|0|1|1|0|-0.361769059188812|0|1|3.0733405494184662|37.309093608189784
40|3.7|0|1|1|0|1.05129438087831|0|1|3.568285794792535|39.073268802974916
40|3.3|0|1|1|0|0.253329774989857|0|1|3.2887875242530877|38.06702209065638
38|2.8|0|1|1|0|-0.841972293815764|0|1|2.9051426461590286|36.727888960903414
42|2.9|0|1|1|0|-0.5719613074359139|0|1|2.999717772878832|37.053568182122895
27|2.9|0|1|0|1|-0.210135480920107|0|1|2.900721387144861|32.677406429032516
28|2.4|0|1|0|1|-1.2367031724501298|0|1|2.541151686613027|31.59880424392686
44|3.3|0|1|1|0|0.299080009411896|0|1|3.3048121841231795|38.12400718759795
37|3.3|0|1|1|0|-0.0700402850370986|1|0|3.1755226352406978|37.6666635822624
37|3.8|0|1|1|0|0.9920960766579651|1|0|3.5475507602730123|38.99771384220542
43|3.4|0|1|1|0|0.49011185366782895|0|1|3.3717237610195587|38.36287383623981
33|2.9|0|1|0|1|-0.14917462577039098|0|1|2.922073779793882|32.742603144684054
41|3.1|0|1|1|0|-0.45033854292741204|1|0|3.0423178482299242|37.20120779534565
