LoanApproval,AnnualSalary,AccountBalance,Gender
Yes,100500,27553.631135209118,Female
Yes,125500,37962.70184020515,Female
Yes,122500,36929.88299543634,Female
Yes,99500,32050.608905430636,Female
Yes,161000,53022.45832726911,Female
Yes,169500,53116.80396672946,Female
No,60000,12664.622251971916,Male
No,90000,21801.365375331832,Male
No,70000,21053.87842480622,Male
No,68000,25245.090142664118,Female
Yes,110000,36406.431325598605,Male
No,50000,17479.354622125007,Male
No,50000,17025.451780586365,Male
No,80000,25147.128089489503,Male
Yes,111000,28576.966071399358,Female
Yes,120000,35360.909026005116,Male
No,80000,21367.737633088345,Male
Yes,110000,27968.35019598205,Male
Yes,120000,35869.873141531505,Male
No,56500,15236.443734532419,Female
Yes,110000,30797.917680825696,Male
No,70000,19876.722363771776,Male
No,80000,25657.658531381312,Male
Yes,100000,33606.10061158594,Male
No,60000,20222.068326973404,Male
No,80000,26941.965775515317,Male
No,60500,18506.444549280164,Female
Yes,170000,53436.913558492866,Male
Yes,160000,46360.48902482594,Male
Yes,140000,42645.13749582543,Male
No,80000,19390.874428993324,Male
Yes,120000,35516.43354147568,Male
Yes,110000,33344.06963900069,Male
No,68000,21949.467997616222,Female
Yes,98000,27217.62509550435,Female
No,80000,23768.109978798668,Male
Yes,130000,38901.684885665396,Male
No,85000,24158.958210513832,Female
Yes,160000,47430.161352969495,Male
Yes,150000,48436.94578182315,Male
No,50000,15504.757045717888,Male
No,90000,22686.066942490495,Male
No,90000,26602.595522317024,Male
No,51000,15374.081688632523,Female
Yes,130000,44541.84066427698,Male
No,72000,19872.075381441424,Female
Yes,140000,44654.685793203935,Male
Yes,150000,40112.28915251256,Male
Yes,100000,28396.715322812106,Male
No,81000,20803.778084281574,Female
Yes,100000,30082.930279979933,Male
Yes,100000,31961.89980599517,Male
Yes,163500,47741.42694246016,Female
Yes,180000,52393.87686778984,Male
Yes,100000,30136.24533137306,Male
Yes,100000,30460.84895099269,Male
No,70000,21644.46155514656,Male
Yes,120000,38126.078804536286,Male
Yes,100000,28048.0278306855,Male
Yes,110000,34557.599294570966,Male
Yes,160000,47235.87479883582,Male
Yes,136500,41473.378049575156,Female
Yes,100000,26986.26659937349,Male
No,90000,23664.68946077259,Male
No,78000,25941.982231965045,Female
No,40500,11245.815597077164,Female
Yes,140000,42257.56192883514,Male
No,50000,13542.609369024178,Male
No,80000,24019.24435416804,Male
No,95000,24932.44303926254,Female
No,60000,13860.66313256884,Male
No,50000,15953.705218123627,Male
No,65000,17373.62374882337,Female
No,69500,19934.43062576818,Female
Yes,110000,30778.13366285775,Male
No,90000,26114.88070329577,Male
No,46500,9090.839963289047,Female
Yes,100000,31904.412488823375,Male
Yes,99000,31274.21151139554,Female
Yes,100000,30406.498452323063,Male
Yes,125000,35574.85874742323,Female
No,62000,18376.501667787994,Female
Yes,100000,30591.525521635867,Male
No,60000,14686.253757953662,Male
